Category,Event,value0,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15,value16,value17,value18,value19,value20,value21,value22,value23,value24,value25,value26,value27,value28,value29,value30,value31,value32,value33,value34,value35,value36,value37,value38,value39,value40,value41,value42,value43,value44,value45,value46,value47,Node,active0,active1,active2,active3,active4,active5,active6,active7,active8,active9,active10,active11,active12,active13,active14,active15,active16,active17,active18,active19,active20,active21,active22,active23,active24,active25,active26,active27,active28,active29,active30,active31,active32,active33,active34,active35,active36,active37,active38,active39,active40,active41,active42,active43,active44,active45,active46,active47
Busby,CFDA Fashion Awards,-0.502570711,-0.435239315,-0.683130051,0,0,-0.628828146,0,0,0,0,-0.196116135,0.861857502,0,0,0,0.068761416,0.335061356,0.371390676,0.507178305,0.962250449,-0.864228935,-0.942809042,-0.577350269,-0.599543773,0,0,0,0.975900073,0.850962943,0.081638709,-0.983408987,0.574366527,-0.552052447,0.662266179,0.44320263,0.697096676,-0.87038828,0.392573537,0,0,0,0,-0.577350269,0,0.292770022,0.066666667,0.681385144,-0.577350269,CFDA Fashion Awards,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
Busby,Haute Couture Fashion Week,0,0,0.878310066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.40231347,0,0,0,0,0,0,0,0,0,0,0,0,0.132453236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Haute Couture Fashion Week,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0
Busby,London Fashion Week,0.172436463,-0.292569819,-0.845154255,0.182335852,-0.382359556,-0.19245009,-0.884651737,0.820560819,0.251583919,-0.522232968,-0.819319121,0,0.51169851,-0.420403427,0.468309811,-0.466823221,0.930725989,0.209704735,0.878458592,0.704631458,-0.71568712,0,-0.229415734,-0.583111187,-0.475021216,-0.736725624,0,0.732467021,0,0.294781397,0.715885733,0.288388561,0.240042047,0.132453236,0.184637236,-0.132193122,0.120337418,-0.736011143,0,0,0.550481883,0,0.876835528,0.663194638,-0.905779808,-0.733333333,-0.080064077,0.577350269,London Fashion Week,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
Busby,Men's New York Fashion Week,0.972304188,-0.118694227,0.507092553,0,0.485661864,-0.577350269,0.240771706,-0.154919334,-0.365843339,-0.522232968,-0.160128154,0.272165527,-0.464990555,-0.684300153,-0.225482502,-0.412568499,0.515860704,-0.4466625,0.897315462,-0.19245009,-0.698376678,0.253673145,-0.229415734,-0.283943071,0.796157721,-0.619630161,0.936331461,-0.619779787,-0.850962943,0.731925055,0.128270737,0.243471457,0.793793451,0.132453236,-0.953462589,-0.18804509,-0.999405646,0.153064538,-0.1720618,0.033612259,-0.477558236,-0.636113382,-0.612661382,0.398714308,-0.76054454,-0.594528428,-0.580686705,-0.904534034,Men's New York Fashion Week,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
Busby,Milan Men's Fashion Week,0.551189982,-0.279332695,-0.067498439,-0.141712145,0.857403906,0.203615741,0.036619692,0.568037557,0.232196579,-0.333333333,-0.800640769,-0.245881506,-0.739795443,-0.306718212,0.389667788,0.481329915,-0.928667686,-0.763967223,0.263542137,0.19245009,0.857942479,0,0.445296981,-0.540054149,0.101113222,-0.446076284,0.893106225,-0.619779787,0.62112671,-0.52464713,0.128270737,-0.066949944,0.966091783,-0.132453236,-0.124170315,0.571296287,-0.359072183,-0.578154139,0.167770252,-0.704330598,-0.412861412,-0.712294811,-0.129219148,-0.468860803,0,0.733333333,-0.697889629,0.654930538,Milan Men's Fashion Week,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
Busby,Milan SS Ready to Wear,0.066846142,-0.226047192,0.815196161,-0.727606875,-0.023057149,-0.036447835,-0.416235692,-0.042674796,-0.283298617,-0.458984386,0.634432402,-0.02287186,0.243778024,-0.690910595,0.313536964,0.175065069,-0.271547426,-0.906911459,0.803376661,0.973861734,-0.010943836,0.653755338,0.695678476,-0.502494923,-0.228764894,0.809752814,0.344361951,-0.975900073,-0.946979758,-0.653442352,0.343387128,-0.505695197,0.816819882,-0.1741143,0.126977239,-0.838134334,0.860764765,0.759856042,0.256914727,0.950336689,-0.307111771,0.856876472,0.619779787,0.140453428,-0.562486993,-0.341712857,0.593709443,0.500278009,Milan SS Ready to Wear,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
Busby,New York Fashion Week,-0.634440169,0.759135255,-0.683130051,-0.40824829,0.044151079,-0.19245009,0,-0.154919334,-0.334671614,-0.333333333,0,-0.889285286,-0.813733471,0.43074902,-0.297401502,-0.774138734,0.930725989,-0.530668631,0,0.19245009,-0.473119767,-0.471404521,0.662266179,0.928658558,-0.089087081,0.355277618,0,-0.978173635,-0.163543709,0,0,0.173501193,-0.062795281,-0.92717265,-0.332624328,0.443606975,-0.174077656,-0.779964529,-0.766978408,-0.646162343,-0.412861412,0,0,0.133587092,-0.038778337,0.262285066,-0.080064077,0,New York Fashion Week,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
Busby,Paris Fashion Week Ready to Wear,0.585979296,-0.497367331,0.809233328,-0.748455199,-0.865180913,-0.057166195,0.38961404,-0.307793506,-0.30221039,-0.365148372,-0.566138517,-0.247720179,0.910417268,-0.471952118,0.951279146,-0.412568499,-0.335061356,-0.589230958,0.976505999,0,0.828331796,0.966595349,-0.382359556,0.722979256,0.452177818,-0.366110462,-0.377146464,-0.195180015,0.850962943,-0.433414197,-0.686600813,-0.484621757,-0.299401751,-0.066337272,0.738548946,0.10976426,0.882435974,-0.38715873,0.289291946,0.562828577,-0.609271796,-0.835377815,0.876209403,-0.154237241,0.833970182,0.810591237,0.891042111,0.577350269,Paris Fashion Week Ready to Wear,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
Busby,Pitti Immagine,0.411549997,0.356849358,0.729292899,0.540436118,0.660174944,0.986450134,0.157529116,-0.365400111,-0.632161239,0.968495997,-0.262500057,0.614307878,-0.663027357,0.998465668,0.801818683,-0.181623154,-0.949918235,0.65332633,0.806779082,-0.707106781,0.560619057,-0.685994341,0.908365199,0.877338483,0.497773363,0.860633771,0.094114511,-0.552052447,0.947070749,-0.503807766,-0.989141397,-0.028782358,-0.821209009,-0.388275999,-0.851657614,0.931761019,-0.330917782,0.905250575,-0.466907263,0.825228134,0.487813947,0.264897364,-0.893448784,0.08402146,-0.866400225,0.2,0.153846154,-0.676715542,Pitti Immagine,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
Bustier,Academy Awards,-0.781773261,-0.203131764,-0.528409022,-0.713006369,0.582668654,0.716785839,-0.39783211,-0.860116182,0.254868615,-0.765148769,-0.062439054,-0.097601162,-0.083518079,-0.267542309,0.603810572,-0.036343484,-0.06153244,0.296350681,-0.496563533,-0.091428699,0.104560722,-0.290002126,-0.590437635,0.403801345,-0.296648761,-0.22638576,-0.459503964,-0.351402124,-0.481786795,-0.208118446,0.119598708,0.588546537,-0.268866429,0.688247202,-0.002221586,-0.518328368,-0.252582163,0.143085434,0.74153672,-0.998381439,-0.641688948,0.705695014,-0.683130051,-0.57450715,0.937574314,0.57218372,0.016000512,-0.330465897,Academy Awards,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
Bustier,Bread and Butter,-0.175683998,0.768202551,-0.618689001,0.907513346,-0.103893667,0.851742017,0.410285453,0.333333333,-0.606142646,-0.105022831,0.569894386,-0.211214911,-0.74122265,-0.090675211,0.505618376,0.380188878,0.214102096,-0.557110588,-0.176432437,-0.754731908,0.642647333,-0.493741931,-0.413670152,0.629361645,-0.719242367,0.742271444,-0.244739081,-0.665912092,-0.51754667,0.645497224,0.774168183,-0.103278741,0.334472938,-0.288319929,0.484247998,0.100278941,-0.227169779,0.75957867,-0.590146614,-0.447213596,-0.855447222,0.834110523,0.747294519,-0.575096987,0.727606875,0.577350269,-0.369367501,-0.464420364,Bread and Butter,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
Bustier,CFDA Fashion Awards,0.386549518,-0.039746432,0.167443672,0,0,-0.592078068,0,0,0,0,0.54073807,0.860662966,0,0,0,-0.324617227,0.174077656,0.245255736,-0.942809042,0.087148934,0.228217732,0.916949301,-0.207514339,-0.381036748,0,0,0,0.226455407,-0.225493808,-0.011797469,0.447213596,-0.046324105,0,-0.132453236,0.345834251,0.388378667,-0.675689338,0.08247861,0,0,0.467707173,0,0.292770022,0,0.565916458,-0.333333333,-0.428571429,-0.404226042,CFDA Fashion Awards,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0
Bustier,Haute Couture Fashion Week,0,0,0.837218358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.684653197,0,0,0,0,0,0,0,0,0,0,0,0,-0.662266179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Haute Couture Fashion Week,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0
Bustier,London Fashion Week,0.912458776,-0.201347322,-0.096673649,-0.621816489,-0.700140042,-0.664410597,-0.454405812,0.030794752,0.578902057,0.631601705,0.827187631,0,0.815724662,0.747469731,0.42320737,-0.847629089,0.98644005,-0.60629945,-0.40824829,0.106361569,-0.552020261,0,0.174077656,-0.86154979,0.724333819,0.382359556,0,-0.65372045,0,0.599087743,-0.774596669,-0.11756921,-0.73790971,-0.132453236,-0.396202908,0.10533828,0,-0.713098259,0,0,-0.868599036,0,-0.130288913,-0.138281644,0.211526739,-0.333333333,-0.145478593,-0.565916458,London Fashion Week,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
Bustier,Men's New York Fashion Week,0.50161281,-0.558454403,0.483368245,0,-0.080845208,-0.474578998,-0.185510396,-1,0.096664431,0.061122746,0.132453236,-0.645497224,0.76834982,-0.027250637,-0.105801842,-0.973851681,0.703526471,0.606313011,0,0.319546092,-0.307680339,0.113868599,0.174077656,0.171624826,-0.578145431,-0.841191024,0.655610068,-0.26148818,0.225493808,0.583333333,0,-0.519088871,-0.937246698,-0.662266179,0.681994339,-0.950254733,-0.729095391,-0.371521425,0.200445931,-0.575766315,-0.21821789,0.759323178,0.292302711,0.664778803,0.665543585,-0.11433239,0.313239775,-0.211100165,Men's New York Fashion Week,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
Bustier,Milan Men's Fashion Week,-0.22802232,-0.198732158,0.728334764,0.07536211,0.409764237,0.903803982,-0.126539254,0.333333333,-0.431512896,-0.27309601,0.838870493,-0.873763612,-0.620920421,-0.6172134,-0.692638525,-0.139121669,-0.842478534,0.36752929,0.374634325,0.958638275,-0.126206698,0.493741931,0.76300694,-0.724727951,-0.82912584,-0.67735598,0.400894615,-0.26148818,-0.900248848,-0.165761027,-0.894427191,0.782953801,-0.942809042,0.662266179,-0.125388358,-0.092310256,-0.899317513,-0.181116711,-0.780359098,-0.765699356,-0.200445931,-0.40289828,0.662541349,-0.416548614,0.724105137,0.333333333,0.917032739,0.649014842,Milan Men's Fashion Week,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
Bustier,Milan SS Ready to Wear,0.862985415,-0.590523977,0.777057236,0.928263322,0.464420364,0.391875958,0.109264677,-0.846069915,0.356873214,-0.250920276,-0.827991857,-0.173585215,0.831695354,-0.099033298,-0.546442465,0.593214247,-0.260997356,0.55136667,0.272165527,-0.174441074,-0.746166177,-0.34394443,0.395903791,0.004084321,-0.313838592,-0.409712131,0.232032491,-0.226455407,0.219569859,-0.495209587,-0.885830233,-0.871693831,-0.60833955,-0.20313335,0.484397306,-0.428814275,0.413187464,0.079572379,-0.15258258,0.480968604,-0.540818048,-0.593935565,0.371428571,0.180662121,-0.331773284,-0.100503782,-0.384190339,-0.415647404,Milan SS Ready to Wear,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
Bustier,New York Fashion Week,-0.573103741,0.392607147,0.167443672,0.875,-0.889297292,-0.664410597,0,-1,0.151238865,0.81928803,0,-0.496264763,-0.5488213,-0.458669841,-0.388740792,-0.722897396,0.98644005,0.400500939,0,-0.319546092,-0.112028883,-0.070534562,0.904534034,0.574366527,0.76822128,-0.698796568,0,-0.234521162,0.659683882,0,0,-0.62521043,-0.50046901,0.92717265,0.912027028,-0.647297778,-0.039746432,-0.884889259,0.370476773,0,-0.200445931,0,0,-0.261319335,0.738866451,0.8592097,0.400066132,0,New York Fashion Week,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,0
Bustier,Paris Fashion Week Ready to Wear,0.809747317,-0.072754403,0.898550623,0.770833333,-0.396059017,0.76124323,0.59431717,-0.92717265,0.043002461,0.071228974,-0.062439054,-0.632713835,-0.388121657,-0.264943364,0.549620235,-0.973851681,-0.174077656,-0.278881399,-0.106298801,-0.782724874,0.178373621,-0.897899968,-0.522232968,0.498278824,-0.15344263,0.214516879,-0.470042397,0.566138517,-0.225493808,-0.674400487,0.783763813,-0.995968267,0.77998856,0.11940709,-0.484247998,0.971665621,0.783779258,-0.478375937,-0.760139375,-0.674199862,-0.422577127,0.731372632,0.730102075,-0.78237838,-0.572920704,-0.413566957,-0.880952381,0.404226042,Paris Fashion Week Ready to Wear,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0
Bustier,Pitti Immagine,-0.381013643,0.72779404,0.834207545,0.104509952,0.855039436,0.404375447,0.625925807,-0.964901281,0.680637601,-0.580509277,0.659015342,-0.218154298,-0.17000466,0,0.388479874,-0.477710217,-0.758046991,-0.107859486,0.087038828,-0.64041126,-0.785351078,0.188178584,0.919007497,0.969006065,-0.686402152,0.606788036,-0.25640096,-0.560448538,-0.546406927,0.01417155,0.669438681,-0.334277225,0.530668631,0.627215076,0.453895176,-0.453199093,-0.259522177,0.509838752,-0.261892463,0.529150262,0.081412271,-0.921458472,0.028571429,-0.69062448,0.464420364,-1,-0.157242726,0.717461982,Pitti Immagine,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0
Button,Academy Awards,0.799311631,0.305391959,-0.63184268,-0.542199251,0.787904931,0.545849414,0.640904218,-0.832986841,0.320005501,-0.617360768,-0.087038828,-0.226633368,0.960130241,0.626867218,-0.373444131,0.17170133,-0.73533632,0.92998111,0.346362225,-0.551075074,-0.448210729,0.896744674,-0.263752189,0.1142861,0.642478308,0.916159072,0.929694067,0.187703463,-0.123184848,0.832473784,-0.130647227,-0.039680241,-0.185771163,0,-0.026059876,0.628808223,-0.229808727,0.530580288,0.823658048,0.660800788,-0.910182055,-0.933045741,0,-0.653233456,-0.678868769,0,0.189742731,0.643103518,Academy Awards,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
